loss,accuracy,val_loss,val_accuracy
0.27193766832351685,0.8722826242446899,0.1003517210483551,0.9607142806053162
0.09591589868068695,0.970108687877655,0.040064871311187744,0.988095223903656
0.03802015259861946,0.985733687877655,0.0020327300298959017,1.0
0.02061421610414982,0.993546187877655,0.001788163324818015,1.0
0.02697199583053589,0.992527186870575,0.025789175182580948,0.988095223903656
0.02562129497528076,0.9911684989929199,0.005233376286923885,0.9988095164299011
0.01427853386849165,0.9959239363670349,0.003342824289575219,1.0
